,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Latitude,Longitude
1660,1050,320,50,2,2,1,1,1,0,0,Brasilândia/São Paulo,-23.462569,-46.7018
1661,850,465,49,2,2,1,1,1,0,0,Brasilândia/São Paulo,-23.471708,-46.687679
1662,1100,600,56,2,2,1,1,0,0,1,Brasilândia/São Paulo,-23.469905,-46.698401
1663,980,320,55,2,2,1,1,1,0,0,Brasilândia/São Paulo,-23.462342,-46.702189
1664,900,350,61,3,2,1,1,0,0,0,Brasilândia/São Paulo,-23.474228,-46.684475
1665,900,511,50,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.471708,-46.687679
1666,999,350,50,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.473073,-46.687023
1667,1570,0,50,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.469905,-46.698401
1668,900,392,50,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.473073,-46.687023
1669,1000,460,49,2,2,1,1,1,0,0,Brasilândia/São Paulo,-23.471708,-46.687679
1670,1000,500,70,2,2,1,1,1,0,0,Brasilândia/São Paulo,-23.471708,-46.687679
1671,1300,480,45,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.47035,-46.699747
1672,1000,470,51,2,2,1,1,1,0,1,Brasilândia/São Paulo,-23.47035,-46.699747
1673,800,398,50,2,2,1,1,1,0,0,Brasilândia/São Paulo,-23.473598,-46.686662
1674,1550,460,46,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.470429,-46.679779
1675,1300,450,49,2,2,1,1,0,0,1,Brasilândia/São Paulo,-23.476457,-46.687262
1676,950,0,60,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.465561,-46.692733
1677,1000,580,58,2,2,1,1,1,1,1,Brasilândia/São Paulo,-23.475041,-46.698608
1678,1320,393,50,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.473598,-46.686662
1679,1200,60,58,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.446542,-46.701412
1680,2000,530,45,2,2,1,1,1,0,1,Brasilândia/São Paulo,-23.470323,-46.679662
1681,1300,450,49,2,2,1,1,0,0,1,Brasilândia/São Paulo,-23.476457,-46.687262
1682,850,580,50,2,2,1,1,0,0,1,Brasilândia/São Paulo,-23.475041,-46.698608
1683,1200,472,58,2,2,1,1,0,0,1,Brasilândia/São Paulo,-23.475041,-46.698608
1684,1200,60,58,2,2,1,1,0,0,0,Brasilândia/São Paulo,-23.446542,-46.701412
1685,2900,670,105,3,2,1,1,0,0,0,Butantã/São Paulo,-23.570688,-46.711624
1686,2000,520,58,2,2,1,1,1,0,0,Butantã/São Paulo,-23.582941,-46.735423
1687,2000,750,80,3,2,1,2,1,0,1,Butantã/São Paulo,-23.5844,-46.7343
1688,2000,727,72,3,2,1,2,0,0,1,Butantã/São Paulo,-23.579838,-46.749113
1689,1150,415,55,2,2,1,1,1,0,1,Butantã/São Paulo,-23.562779,-46.753399
1690,2100,434,62,3,2,1,1,0,0,1,Butantã/São Paulo,-23.563487,-46.721009
1691,2800,820,100,3,3,1,2,0,0,1,Butantã/São Paulo,-23.584883,-46.776877
1692,1300,424,62,3,2,1,1,0,0,0,Butantã/São Paulo,-23.569897,-46.756339
1693,2800,0,77,2,2,1,2,1,0,1,Butantã/São Paulo,-23.563487,-46.721009
1694,5000,1300,171,3,5,3,3,1,0,1,Butantã/São Paulo,-23.585022,-46.777053
1695,1000,550,65,2,2,1,1,1,1,0,Butantã/São Paulo,-23.585697,-46.768269
1696,2200,650,77,2,2,1,2,1,0,1,Butantã/São Paulo,-23.586134,-46.764663
1697,1400,500,60,2,2,1,1,0,0,0,Butantã/São Paulo,-23.588091,-46.797839
1698,1300,600,52,2,2,1,1,1,1,0,Butantã/São Paulo,-23.585994,-46.7401
1699,2500,650,65,2,2,1,2,1,0,1,Butantã/São Paulo,-23.575703,-46.732323
1700,1200,280,65,2,2,1,1,0,0,0,Butantã/São Paulo,-23.570469,-46.750532
1701,1800,402,65,2,2,1,1,1,0,1,Butantã/São Paulo,-23.564531,-46.751456
1702,1700,764,72,3,2,1,2,0,0,1,Butantã/São Paulo,-23.579838,-46.749113
1703,2100,434,62,3,2,1,1,1,1,1,Butantã/São Paulo,-23.569955,-46.74727
1704,1500,1125,115,3,3,1,2,0,0,1,Butantã/São Paulo,-23.573559,-46.747699
1705,2000,285,74,3,2,1,1,1,0,0,Butantã/São Paulo,-23.573813,-46.719937
1706,1750,400,60,2,2,1,1,0,0,1,Butantã/São Paulo,-23.586505,-46.744356
1707,1300,300,52,2,2,1,1,1,1,0,Butantã/São Paulo,-23.580896,-46.773719
1708,1350,550,70,2,2,1,1,0,0,1,Butantã/São Paulo,-23.573115,-46.749772
1709,1750,400,60,2,2,1,1,1,0,1,Butantã/São Paulo,-23.589272,-46.742453
1710,1900,778,68,3,2,1,2,0,0,0,Butantã/São Paulo,-23.574529,-46.732095
1711,1500,609,55,2,2,1,1,0,0,0,Butantã/São Paulo,-23.565814,-46.74737
1712,1100,692,54,2,2,1,1,1,0,1,Butantã/São Paulo,-23.570269,-46.749128
1713,1200,732,58,2,2,1,2,0,0,1,Butantã/São Paulo,-23.572689,-46.762974
1714,1850,390,66,2,2,1,1,1,0,1,Butantã/São Paulo,-23.564426,-46.751483
1715,1400,0,52,2,2,1,1,1,0,0,Butantã/São Paulo,-23.580896,-46.773719
1716,1015,950,64,2,2,1,1,1,0,1,Butantã/São Paulo,-23.576421,-46.746411
1717,1400,374,62,2,2,1,1,0,0,0,Butantã/São Paulo,-23.603127,-46.799725
1718,2300,540,67,2,2,1,2,1,1,1,Butantã/São Paulo,-23.575703,-46.732323
1719,1700,500,63,3,2,1,1,1,0,1,Butantã/São Paulo,-23.569955,-46.74727
1720,2300,1700,180,3,4,1,3,0,1,1,Cachoeirinha/São Paulo,-23.465665,-46.637532
1721,1000,277,48,2,2,1,1,1,0,1,Cachoeirinha/São Paulo,-23.466095,-46.658379
1722,1180,260,55,2,2,1,1,1,1,1,Cachoeirinha/São Paulo,-23.466095,-46.658379
1723,1200,277,50,2,2,1,1,1,1,1,Cachoeirinha/São Paulo,-23.466095,-46.658379
1724,980,490,50,1,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.468366,-46.637888
1725,1100,350,50,2,2,1,1,0,0,1,Cachoeirinha/São Paulo,-23.466095,-46.658379
1726,1583,0,48,2,2,1,1,1,0,1,Cachoeirinha/São Paulo,-23.475496,-46.650852
1727,1200,450,60,2,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.468366,-46.637888
1728,600,600,35,1,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.470099,-46.661559
1729,1400,395,55,2,2,1,1,1,0,1,Cachoeirinha/São Paulo,-23.470042,-46.654312
1730,1050,450,57,2,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.468283,-46.637882
1731,1600,700,82,3,2,1,2,0,0,0,Cachoeirinha/São Paulo,-23.476358,-46.66013
1732,1000,460,50,2,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.468366,-46.637888
1733,1120,280,50,2,2,1,1,1,0,1,Cachoeirinha/São Paulo,-23.466095,-46.658379
1734,1000,480,50,2,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.468283,-46.637882
1735,950,530,52,2,2,1,1,1,1,0,Cachoeirinha/São Paulo,-23.474948,-46.649968
1736,1300,270,53,2,2,1,1,0,0,1,Cachoeirinha/São Paulo,-23.465955,-46.668743
1737,1300,500,50,2,2,1,1,1,0,1,Cachoeirinha/São Paulo,-23.472113,-46.652475
1738,1200,368,45,2,2,1,1,1,0,1,Cachoeirinha/São Paulo,-23.469547,-46.647876
1739,2000,470,51,2,2,1,1,1,1,0,Cachoeirinha/São Paulo,-23.468366,-46.637888
1740,1300,350,50,2,2,1,1,0,0,1,Cachoeirinha/São Paulo,-23.466095,-46.658379
1741,1200,0,55,2,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.470489,-46.66481
1742,1370,610,59,3,2,1,1,0,1,0,Cachoeirinha/São Paulo,-23.465337,-46.634465
1743,1150,500,55,2,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.468283,-46.637882
1744,1300,915,75,3,2,1,3,0,0,1,Cachoeirinha/São Paulo,-23.474892,-46.657427
1745,1000,400,60,2,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.468283,-46.637882
1746,1300,605,65,3,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.471246,-46.654644
1747,1000,520,50,2,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.468283,-46.637882
1748,1000,450,50,2,2,1,1,1,0,0,Cachoeirinha/São Paulo,-23.469641,-46.658941
1749,1300,270,50,2,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.465955,-46.668743
1750,1600,620,67,3,2,1,2,1,0,1,Cachoeirinha/São Paulo,-23.466238,-46.637822
1751,1000,450,50,2,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.469641,-46.658941
1752,1600,600,67,3,3,1,2,1,0,1,Cachoeirinha/São Paulo,-23.466238,-46.637822
1753,1600,430,65,3,2,1,1,0,0,0,Cachoeirinha/São Paulo,-23.468445,-46.66342
1754,1600,620,67,3,2,1,2,1,0,1,Cachoeirinha/São Paulo,-23.466238,-46.637822
1755,3500,1600,127,3,4,3,3,1,0,1,Cachoeirinha/São Paulo,-23.469641,-46.658941
1756,3000,697,84,3,2,1,1,1,0,1,Freguesia do Ó/São Paulo,-23.501353,-46.701683
1757,1200,435,52,2,2,1,1,1,0,0,Freguesia do Ó/São Paulo,-23.500649,-46.692613
1758,2500,670,70,3,2,1,2,1,0,1,Freguesia do Ó/São Paulo,-23.491917,-46.707855
1759,3000,700,84,3,2,1,1,1,1,1,Freguesia do Ó/São Paulo,-23.501353,-46.701683
1760,2400,486,81,2,2,1,1,0,0,0,Freguesia do Ó/São Paulo,-23.48976,-46.698716
1761,1200,892,69,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.492706,-46.693066
1762,1400,402,70,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.499666,-46.705297
1763,2500,440,65,2,2,1,1,0,1,1,Freguesia do Ó/São Paulo,-23.499666,-46.705297
1764,3300,1200,160,3,2,1,2,1,0,1,Freguesia do Ó/São Paulo,-23.492523,-46.69404
1765,1200,620,64,3,2,1,1,0,0,0,Freguesia do Ó/São Paulo,-23.496126,-46.69072
1766,1400,0,50,2,2,1,1,0,0,0,Freguesia do Ó/São Paulo,-23.49654,-46.705408
1767,1900,500,64,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.483635,-46.701962
1768,1500,480,53,2,2,1,1,1,1,1,Freguesia do Ó/São Paulo,-23.485243,-46.697285
1769,1600,780,90,3,2,1,1,1,0,1,Freguesia do Ó/São Paulo,-23.502147,-46.700587
1770,1600,768,100,3,3,1,1,0,0,0,Freguesia do Ó/São Paulo,-23.501815,-46.701419
1771,1700,700,77,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.50136,-46.696714
1772,2500,395,65,2,2,1,1,0,1,1,Freguesia do Ó/São Paulo,-23.499666,-46.705297
1773,1900,478,53,2,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.484193,-46.698073
1774,1200,500,56,2,2,1,1,0,0,0,Freguesia do Ó/São Paulo,-23.498256,-46.698115
1775,1400,600,60,2,2,1,1,0,1,1,Freguesia do Ó/São Paulo,-23.484634,-46.701684
1776,1500,892,70,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.492706,-46.693066
1777,1100,750,67,2,2,1,1,1,0,0,Freguesia do Ó/São Paulo,-23.501245,-46.697317
1778,1400,450,52,2,2,1,1,1,0,0,Freguesia do Ó/São Paulo,-23.487704,-46.704022
1779,2700,0,62,2,2,1,1,1,1,1,Freguesia do Ó/São Paulo,-23.49881,-46.704657
1780,1999,600,79,3,3,1,2,1,0,1,Freguesia do Ó/São Paulo,-23.502711,-46.696683
1781,1300,726,84,3,2,1,1,1,0,1,Freguesia do Ó/São Paulo,-23.501353,-46.701683
1782,900,380,50,2,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.490168,-46.690833
1783,1400,759,84,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.501353,-46.701683
1784,1100,360,58,2,2,1,1,0,0,0,Freguesia do Ó/São Paulo,-23.490715,-46.710783
1785,1199,577,63,2,2,1,1,1,0,1,Freguesia do Ó/São Paulo,-23.488454,-46.705141
1786,2000,580,65,3,2,1,1,0,0,1,Freguesia do Ó/São Paulo,-23.492706,-46.693066
1787,1200,380,68,3,2,1,1,0,0,0,Jaguaré/São Paulo,-23.55132,-46.747163
1788,5500,1533,234,4,5,3,3,1,0,1,Jaguaré/São Paulo,-23.55538,-46.737744
1789,2200,550,68,3,2,1,1,0,1,1,Jaguaré/São Paulo,-23.549363,-46.746906
1790,1300,0,60,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.546516,-46.752447
1791,1800,403,60,3,2,1,1,0,0,1,Jaguaré/São Paulo,-23.542166,-46.752679
1792,1400,580,60,3,2,1,1,1,0,1,Jaguaré/São Paulo,-46.749039,-23.545329
1793,1400,720,70,3,2,1,1,0,1,0,Jaguaré/São Paulo,-23.545715,-46.749176
1794,1900,680,70,3,2,1,1,0,0,0,Jaguaré/São Paulo,-23.553698,-46.738525
1795,5500,1525,234,4,5,4,3,1,0,1,Jaguaré/São Paulo,-23.55538,-46.737744
1796,1100,340,55,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.556744,-46.745224
1797,1800,420,53,2,2,1,1,1,0,1,Jaguaré/São Paulo,-23.553139,-46.738442
1798,1300,413,45,1,2,1,1,0,0,1,Jaguaré/São Paulo,-23.551661,-46.740689
1799,1200,423,55,2,2,1,1,0,0,1,Jaguaré/São Paulo,-23.542166,-46.752679
1800,1400,521,58,2,2,1,1,0,0,1,Jaguaré/São Paulo,-23.54851,-46.749077
1801,1700,430,50,2,2,1,1,0,1,1,Jaguaré/São Paulo,-23.544274,-46.747535
1802,2200,750,65,2,2,1,1,1,0,1,Jaguaré/São Paulo,-23.546592,-46.748813
1803,1300,559,40,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.552935,-46.746595
1804,1200,390,51,2,2,1,1,0,0,1,Jaguaré/São Paulo,-23.549229,-46.744902
1805,1500,587,56,2,2,1,1,0,0,1,Jaguaré/São Paulo,-23.544274,-46.747535
1806,1700,364,50,2,2,1,1,1,0,1,Jaguaré/São Paulo,-23.547126,-46.754193
1807,1400,580,80,3,2,1,1,1,0,0,Jaguaré/São Paulo,-23.545631,-46.749118
1808,5000,1314,156,3,5,3,2,1,0,1,Jaguaré/São Paulo,-23.55538,-46.737744
1809,1300,558,60,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.552935,-46.746595
1810,2000,490,70,3,2,1,1,1,0,0,Jaguaré/São Paulo,-23.549098,-46.735965
1811,1200,424,40,1,2,1,1,0,0,1,Jaguaré/São Paulo,-23.557137,-46.745546
1812,1000,452,47,2,2,1,1,1,0,1,Jaguaré/São Paulo,-23.543859,-46.752876
1813,1700,646,74,3,2,1,2,0,0,1,Jaguaré/São Paulo,-23.546427,-46.748617
1814,2200,490,53,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.555913,-46.747901
1815,2100,692,78,2,2,1,2,0,0,0,Jaguaré/São Paulo,-23.552225,-46.742957
1816,1500,392,50,2,2,1,1,1,0,1,Jaguaré/São Paulo,-23.547394,-46.753823
1817,1550,557,52,2,2,1,1,0,1,1,Jaguaré/São Paulo,-23.557137,-46.745546
1818,1600,459,54,2,2,1,1,1,0,1,Jaguaré/São Paulo,-23.554295,-46.752696
1819,1900,650,85,2,2,1,2,1,0,1,Jaguaré/São Paulo,-23.53556,-46.756578
1820,1400,53,70,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.547197,-46.746433
1821,1100,429,54,2,2,1,1,0,0,1,Jaguaré/São Paulo,-23.543523,-46.752709
1822,1400,520,63,2,2,1,1,0,0,0,Jaguaré/São Paulo,-23.556831,-46.744928
1823,2600,600,68,3,3,1,1,1,0,1,Jaraguá/São Paulo,-23.523319,-46.645053
1824,2500,500,67,1,2,1,1,0,0,1,Jaraguá/São Paulo,-23.524677,-46.647365
1825,2000,642,82,2,2,1,1,1,0,1,Jaraguá/São Paulo,-23.524606,-46.647326
1826,2190,550,58,2,2,1,2,1,0,1,Jaraguá/São Paulo,-23.524677,-46.647365
1827,4500,950,140,3,2,1,2,0,1,1,Jaraguá/São Paulo,-23.524673,-46.647439
1828,2300,550,58,2,2,1,2,1,0,1,Jaraguá/São Paulo,-23.524673,-46.647439
1829,2100,550,60,2,2,1,2,1,0,1,Jaraguá/São Paulo,-23.524677,-46.647365
1830,3000,700,203,3,2,1,2,0,0,1,Jaraguá/São Paulo,-23.524673,-46.647439
1831,2200,414,67,3,2,1,1,0,0,1,Jaraguá/São Paulo,-23.523394,-46.645235
1832,2200,360,58,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.524673,-46.647439
1833,2800,570,58,2,2,1,1,1,0,1,Jaraguá/São Paulo,-23.523394,-46.645235
1834,2500,650,67,2,2,1,1,0,0,1,Jaraguá/São Paulo,-23.524673,-46.647439
1835,5000,900,140,3,2,1,2,1,0,1,Jaraguá/São Paulo,-23.524673,-46.647439
1836,2600,600,67,3,2,1,1,0,0,1,Jaraguá/São Paulo,-23.524415,-46.647314
1837,2300,643,58,3,2,1,1,1,0,1,Jaraguá/São Paulo,-23.524677,-46.647365
1838,1500,170,85,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.523716,-46.645281
1839,5000,0,240,3,3,1,1,0,0,0,Jaraguá/São Paulo,-23.522989,-46.64715
1840,2200,0,110,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.521491,-46.644418
1841,2200,0,110,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.521487,-46.644418
1842,1600,500,79,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.525942,-46.644811
1843,1200,620,80,2,2,1,1,1,0,0,Jaraguá/São Paulo,-23.523408,-46.642387
1844,1200,270,72,1,2,1,1,0,0,0,Jaraguá/São Paulo,-23.525509,-46.646912
1845,1300,254,70,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.524293,-46.642462
1846,1300,450,72,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.52113,-46.646865
1847,1800,250,75,2,2,1,1,0,0,0,Jaraguá/São Paulo,-23.524442,-46.648024
1848,2500,0,150,3,2,1,1,0,0,0,Jaraguá/São Paulo,-23.523529,-46.64844
1849,1000,30,30,1,2,1,1,0,0,0,Jaraguá/São Paulo,-23.523743,-46.648442
1850,1200,95,50,1,2,1,1,0,0,0,Jaraguá/São Paulo,-23.524919,-46.642318
1851,12500,3000,397,3,5,3,5,0,0,1,Jaraguá/São Paulo,-23.523537,-46.648652
1852,2000,835,132,3,2,1,1,1,0,0,Jaraguá/São Paulo,-23.523519,-46.641789
1853,3700,700,97,2,4,2,2,0,0,1,Jaraguá/São Paulo,-23.521107,-46.647678
1854,2500,480,70,2,2,1,1,0,0,1,Jaraguá/São Paulo,-23.521107,-46.647678
1855,3000,564,69,2,2,1,2,1,0,1,Jaraguá/São Paulo,-23.521107,-46.647678
1856,2800,500,70,2,2,1,1,0,1,1,Jaraguá/São Paulo,-23.521107,-46.647678
1857,1300,300,45,2,2,1,1,0,1,0,Lapa/São Paulo,-23.519169,-46.704145
1858,4000,1500,160,2,3,1,2,1,0,1,Lapa/São Paulo,-23.52403,-46.691799
1859,1500,0,65,2,2,1,1,1,0,0,Lapa/São Paulo,-23.522944,-46.699231
1860,1850,320,52,2,2,1,1,0,1,1,Lapa/São Paulo,-23.51844,-46.694133
1861,1200,747,72,2,2,1,1,0,0,0,Lapa/São Paulo,-23.519012,-46.699926
1862,3500,1500,180,3,4,1,2,1,0,0,Lapa/São Paulo,-23.528439,-46.719881
1863,2700,450,70,3,2,1,2,1,0,1,Lapa/São Paulo,-23.518409,-46.729321
1864,2150,736,80,2,2,1,1,1,0,0,Lapa/São Paulo,-23.541115,-46.699149
1865,1500,142,60,1,2,1,1,0,0,0,Lapa/São Paulo,-23.528334,-46.701799
1866,2000,900,98,3,3,1,1,1,0,0,Lapa/São Paulo,-23.521597,-46.703386
1867,2600,740,58,2,2,1,2,0,0,0,Lapa/São Paulo,-23.534188,-46.718423
1868,6000,1800,162,4,5,3,3,1,0,1,Lapa/São Paulo,-23.522877,-46.700024
1869,6500,1600,154,4,3,2,3,1,0,1,Lapa/São Paulo,-23.532399,-46.703011
1870,2000,812,55,2,2,1,1,0,0,1,Lapa/São Paulo,-23.532541,-46.704455
1871,3600,1570,134,4,5,2,2,1,0,1,Lapa/São Paulo,-23.522745,-46.711364
1872,4500,780,92,2,2,1,2,0,1,0,Lapa/São Paulo,-23.533054,-46.716626
1873,2800,700,87,2,2,1,2,1,0,1,Lapa/São Paulo,-23.513305,-46.713819
1874,2000,950,122,3,3,1,1,0,0,0,Lapa/São Paulo,-23.522725,-46.701721
1875,1600,400,64,2,2,1,1,0,0,0,Lapa/São Paulo,-23.509915,-46.703036
1876,1500,142,63,1,2,1,1,0,0,0,Lapa/São Paulo,-23.528334,-46.701799
1877,2200,461,43,1,2,1,1,0,1,1,Lapa/São Paulo,-23.524711,-46.70936
1878,1700,750,65,2,2,1,1,0,0,0,Lapa/São Paulo,-23.532583,-46.718834
1879,2322,2276,167,3,2,1,3,1,0,1,Lapa/São Paulo,-23.526339,-46.704933
1880,2600,480,70,2,2,1,1,1,0,1,Lapa/São Paulo,-23.518409,-46.729321
1881,2600,843,65,2,2,1,2,1,0,1,Lapa/São Paulo,-23.524711,-46.70936
1882,3200,877,59,2,2,1,2,0,0,0,Lapa/São Paulo,-23.532108,-46.718092
1883,4000,800,100,3,4,1,2,1,0,1,Lapa/São Paulo,-23.523761,-46.7023
1884,4000,770,100,2,2,1,2,0,1,1,Lapa/São Paulo,-23.523534,-46.699701
1885,2200,431,89,2,2,1,1,1,0,0,Lapa/São Paulo,-23.521511,-46.704685
1886,8000,1500,171,3,5,3,3,0,0,1,Lapa/São Paulo,-23.527284,-46.731285
1887,2500,602,71,2,2,1,1,1,0,0,Lapa/São Paulo,-23.533622,-46.704409
1888,2500,700,83,3,2,1,1,0,0,1,Lapa/São Paulo,-23.529782,-46.704368
1889,1800,0,60,3,2,1,1,0,0,0,Lapa/São Paulo,-23.521025,-46.703831
1890,4900,1100,133,3,4,3,2,0,0,0,Lapa/São Paulo,-23.523328,-46.699825
1891,1500,391,65,2,2,1,1,0,0,0,Lapa/São Paulo,-23.51672,-46.696903
1892,1600,411,50,2,2,1,1,1,0,1,Limão/São Paulo,-23.503889,-46.676475
1893,2000,388,58,2,2,1,1,1,0,0,Limão/São Paulo,-23.49985,-46.675106
1894,1800,388,58,2,2,1,1,1,0,0,Limão/São Paulo,-23.50244,-46.672683
1895,1500,299,58,2,2,1,1,1,0,0,Limão/São Paulo,-23.507445,-46.671741
1896,1600,420,49,2,2,1,1,1,0,1,Limão/São Paulo,-23.504022,-46.676682
1897,1300,598,65,2,2,1,1,1,0,1,Limão/São Paulo,-23.507445,-46.671741
1898,1600,600,90,3,2,1,1,1,0,1,Limão/São Paulo,-23.506012,-46.672884
1899,1150,480,50,2,2,1,1,0,0,1,Limão/São Paulo,-23.478681,-46.672723
1900,1650,299,58,2,2,1,1,1,1,0,Limão/São Paulo,-23.507445,-46.671741
1901,900,201,35,1,2,1,1,0,0,0,Limão/São Paulo,-23.50166,-46.681669
1902,1300,395,73,2,2,1,1,0,0,0,Limão/São Paulo,-23.502582,-46.675192
1903,900,201,35,1,2,1,1,0,0,0,Limão/São Paulo,-23.50166,-46.681669
1904,1500,480,70,3,2,1,1,0,0,1,Limão/São Paulo,-23.491455,-46.681576
1905,1300,395,73,2,2,1,1,0,0,0,Limão/São Paulo,-23.502262,-46.678146
1906,1800,650,75,3,2,1,1,1,0,1,Limão/São Paulo,-23.507445,-46.671741
1907,1300,395,70,2,2,1,1,0,0,0,Limão/São Paulo,-23.500251,-46.634611
1908,1100,319,55,2,2,1,1,1,0,0,Limão/São Paulo,-23.476619,-46.671024
1909,1400,293,70,2,2,1,1,0,0,0,Limão/São Paulo,-23.502436,-46.675567
1910,1050,251,45,2,2,1,1,0,0,0,Limão/São Paulo,-23.50166,-46.681669
1911,1300,290,58,2,2,1,1,1,0,0,Limão/São Paulo,-23.501681,-46.673374
1912,1299,395,73,2,2,1,1,0,0,0,Limão/São Paulo,-23.502262,-46.678146
1913,1550,636,74,3,2,1,1,1,0,1,Limão/São Paulo,-23.498521,-46.675834
1914,1300,395,73,2,2,1,1,0,0,0,Limão/São Paulo,-23.502262,-46.678146
1915,1300,0,50,2,2,1,1,0,0,0,Limão/São Paulo,-23.486242,-46.678362
1916,1300,408,80,2,2,1,1,0,0,0,Limão/São Paulo,-23.502582,-46.675192
1917,1250,450,47,2,2,1,1,1,0,0,Limão/São Paulo,-23.498369,-46.680087
1918,1500,780,80,3,3,1,2,1,0,1,Limão/São Paulo,-23.50033,-46.669116
1919,1300,395,73,2,2,1,1,0,0,0,Limão/São Paulo,-23.502262,-46.678146
1920,1500,390,49,2,2,1,1,1,0,1,Limão/São Paulo,-23.503062,-46.683614
1921,1500,663,70,3,2,1,1,1,0,1,Limão/São Paulo,-23.500428,-46.682779
1922,1701,400,73,2,2,1,1,0,0,0,Limão/São Paulo,-23.502262,-46.678146
1923,1500,411,50,2,2,1,1,0,0,0,Limão/São Paulo,-23.503753,-46.675082
1924,1600,550,55,2,2,1,1,1,1,0,Limão/São Paulo,-23.502501,-46.685757
1925,1500,515,65,3,2,1,1,1,0,1,Limão/São Paulo,-23.491068,-46.681848
1926,1200,470,55,2,2,1,1,1,0,0,Limão/São Paulo,-23.498583,-46.687115
1927,2500,991,110,2,2,1,2,1,0,0,Perdizes/São Paulo,-23.533614,-46.685849
1928,2600,915,74,2,2,1,1,0,0,0,Perdizes/São Paulo,-23.529675,-46.690933
1929,3700,1150,110,3,3,1,2,1,0,1,Perdizes/São Paulo,-23.539226,-46.678376
1930,1800,1150,100,3,3,1,1,0,0,0,Perdizes/São Paulo,-23.535461,-46.682689
1931,2850,860,72,2,3,1,2,1,1,1,Perdizes/São Paulo,-23.531909,-46.674741
1932,2700,1275,150,3,4,1,2,1,0,0,Perdizes/São Paulo,-23.543649,-46.684872
1933,5000,1500,140,3,4,1,2,1,0,1,Perdizes/São Paulo,-23.53272,-46.67491
1934,3500,1100,117,3,3,1,2,1,0,1,Perdizes/São Paulo,-23.539782,-46.681996
1935,4700,1600,150,3,4,3,3,0,0,1,Perdizes/São Paulo,-23.537274,-46.683757
1936,3400,1210,127,2,2,1,2,1,0,1,Perdizes/São Paulo,-23.537844,-46.673038
1937,4200,800,97,2,3,1,2,1,1,1,Perdizes/São Paulo,-46.678478,-23.534683
1938,2500,465,36,1,2,1,1,1,0,1,Perdizes/São Paulo,-23.535704,-46.67236
1939,3500,0,64,2,2,1,2,1,0,1,Perdizes/São Paulo,-23.531909,-46.674741
1940,2600,1590,105,3,3,1,2,0,0,0,Perdizes/São Paulo,-23.532512,-46.676494
1941,2300,650,45,2,2,1,1,1,1,0,Perdizes/São Paulo,-23.535978,-46.667542
1942,2400,1016,66,2,2,1,2,1,1,1,Perdizes/São Paulo,-23.531714,-46.680006
1943,1500,925,79,2,2,1,1,1,0,0,Perdizes/São Paulo,-23.537805,-46.683028
1944,16000,2000,251,4,6,4,4,0,1,1,Perdizes/São Paulo,-23.533033,-46.67824
1945,2200,909,90,3,2,1,1,0,0,0,Perdizes/São Paulo,-23.537759,-46.677492
